ID_Zaznamu_Psa,Datum_Vytvorenia_Profilu,Hmotnost_Kg,Datum_Narodenia,Pohlavi,ID_Kondicie,ID_Aktivity,Je_Stene_Boolean
7755,2020-02-19 23:09:08,12,2016-10-19 23:09:51,pes,20,7,0
7756,2020-02-19 23:10:13,,,,,,0
7757,2020-02-19 23:10:59,10,2019-10-19 23:11:44,fena,,,1
7762,2020-02-19 23:17:11,58,2015-11-19 23:17:39,pes,20,9,0
7764,2020-02-19 23:25:32,30,2012-11-19 23:26:28,fena,21,8,0
7766,2020-02-20 00:57:44,10,2016-02-20 01:15:54,pes,21,7,0
7767,2020-02-20 01:20:11,10,2018-11-20 01:22:18,fena,20,8,0
7770,2020-02-20 08:15:45,11,2019-08-17 08:17:41,pes,,,1
7774,2020-02-20 08:36:15,2,2012-09-20 08:36:46,pes,20,7,0
7776,2020-02-20 08:45:22,7,2010-11-25 08:59:24,pes,20,9,0
7780,2020-02-20 09:10:24,,,,,,0
7781,2020-02-20 10:34:07,4,2015-10-18 10:34:53,fena,20,8,0
7783,2020-02-20 11:24:05,19,2015-01-20 11:26:19,fena,20,9,0
7785,2020-02-20 11:41:59,40,2015-12-20 11:42:44,fena,21,9,0
7786,2020-02-20 11:42:51,7,2019-12-02 11:43:26,fena,,,1
7789,2020-02-20 11:59:17,22,2014-08-29 12:01:01,pes,20,8,0
7794,2020-02-20 12:22:10,27,2018-04-20 12:23:07,fena,20,8,0
7796,2020-02-20 13:12:17,6,2004-08-20 13:13:05,pes,19,7,0
7800,2020-02-20 15:16:34,30,2017-09-06 15:18:36,fena,20,8,0
7802,2020-02-20 15:34:48,20,2016-10-20 15:35:50,fena,20,8,0
7804,2020-02-20 17:17:14,1,2019-11-01 17:43:21,fena,,,1
7805,2020-02-20 17:46:30,45,2018-01-20 17:47:26,pes,20,9,0
7808,2020-02-20 18:23:19,,,,,,0
7809,2020-02-20 18:49:37,5,2020-01-05 18:50:14,pes,,,1
7811,2020-02-20 19:27:17,6,2019-11-20 19:27:53,pes,,,1
7812,2020-02-20 19:28:12,,,,,,0
7814,2020-02-20 19:47:12,6.5,2018-07-13 19:48:57,fena,20,8,0
7815,2020-02-20 19:48:34,,,,,,0
7816,2020-02-20 19:51:49,,,,,,0
7818,2020-02-20 20:22:37,14,2017-04-08 20:23:15,fena,20,8,0
7820,2020-02-20 20:28:41,31,2018-12-11 20:29:09,fena,,,1
7822,2020-02-20 20:34:46,10,2014-01-24 20:36:46,pes,20,7,0
7824,2020-02-20 20:40:57,3.5,2019-09-09 20:59:00,pes,,,1
7828,2020-02-20 20:47:40,9,2017-10-20 20:48:50,fena,21,7,0
7832,2020-02-20 21:04:59,13,2018-04-09 21:06:13,fena,20,8,0
7834,2020-02-20 21:44:20,30,2019-03-15 21:46:54,pes,,,1
7836,2020-02-21 07:20:42,26,2019-02-15 07:21:26,pes,,,1
7838,2020-02-21 07:45:03,23.5,2016-01-04 07:47:31,pes,20,8,0
7840,2020-02-21 08:39:30,14,2019-02-10 08:40:08,pes,,,1
7842,2020-02-21 08:44:57,20,2015-10-21 08:45:25,pes,20,9,0
7846,2020-02-21 09:03:39,30,2014-09-21 09:04:15,pes,20,8,0
7848,2020-02-21 09:08:28,20,2016-11-21 09:08:45,pes,20,8,0
7854,2020-02-21 09:28:34,,,,,,0
7855,2020-02-21 10:01:16,7.8,2005-10-21 10:03:44,pes,21,7,0
7857,2020-02-21 10:36:00,,,,,,0
7858,2020-02-21 10:52:33,18,2018-01-21 10:53:57,pes,19,8,0
7860,2020-02-21 12:02:52,18,2018-04-13 12:03:42,pes,20,8,0
7862,2020-02-21 13:10:04,24,2012-04-30 13:15:47,fena,20,10,0
7866,2020-02-21 13:34:07,,2017-02-21 13:36:13,,,,0
7867,2020-02-21 14:16:37,50,2006-02-21 14:19:21,pes,18,8,0
7869,2020-02-21 14:30:54,33,2017-02-21 14:31:52,pes,20,7,0
7870,2020-02-21 14:35:01,1,2019-05-24 14:37:12,pes,,,1
7873,2020-02-21 14:53:34,18,2016-08-10 14:55:15,fena,19,8,0
7875,2020-02-21 15:03:37,25,2016-11-21 15:03:52,pes,20,9,0
7879,2020-02-21 15:04:31,15,2012-09-21 15:04:48,pes,19,9,0
7883,2020-02-21 15:11:10,,,,,,0
7884,2020-02-21 15:16:56,,,,,,0
7885,2020-02-21 15:20:26,40,2017-10-21 15:23:08,pes,19,9,0
7887,2020-02-21 15:30:59,10,2017-07-21 15:31:39,pes,20,8,0
7888,2020-02-21 15:32:57,22,2017-06-01 15:37:47,pes,21,8,0
7891,2020-02-21 15:46:23,18.7,2017-07-21 09:01:26,fena,20,7,0
7893,2020-02-21 15:46:57,30,2015-01-21 15:47:16,pes,20,10,0
7897,2020-02-21 15:48:51,5,2017-05-21 15:48:59,fena,22,8,0
7901,2020-02-21 16:12:53,5,2017-01-16 16:13:31,pes,21,8,0
7903,2020-02-21 16:51:16,27,2017-08-28 16:52:09,fena,20,9,0
7907,2020-02-21 17:21:00,34,2017-12-21 17:36:35,pes,20,8,0
7908,2020-02-21 17:21:36,,,,,,0
7909,2020-02-21 17:32:44,30,2019-08-02 17:34:13,pes,,,1
7910,2020-02-21 17:38:08,23,2018-12-21 17:39:08,pes,20,9,0
7911,2020-02-21 17:38:36,34,2018-01-14 17:41:00,pes,20,8,0
7914,2020-02-21 17:42:25,,,,,,0
7916,2020-02-21 17:57:22,76,2015-11-21 17:58:02,pes,20,8,0
7918,2020-02-21 18:04:59,18,2018-01-21 18:06:03,pes,19,7,0
7923,2020-02-21 18:35:42,,,,,,0
7924,2020-02-21 19:01:04,14,2018-06-27 19:03:29,pes,20,7,0
7925,2020-02-21 19:03:55,14,2018-06-28 19:07:37,pes,20,8,0
7926,2020-02-21 19:05:49,4,2011-04-05 19:06:34,pes,20,8,0
7929,2020-02-21 19:09:06,25,2018-09-06 19:10:21,fena,,,1
7932,2020-02-21 19:18:40,22,2016-12-21 19:19:03,pes,20,9,0
7939,2020-02-21 19:34:08,35,2018-03-21 19:35:52,pes,19,8,0
7941,2020-02-21 19:51:23,8,2019-12-01 20:11:57,pes,,,1
7942,2020-02-21 19:52:28,,,,,,0
7943,2020-02-21 19:57:54,33,2012-11-21 19:58:51,pes,20,8,0
7945,2020-02-21 20:02:56,,,,,,0
7946,2020-02-21 20:05:22,10,2019-04-17 20:07:46,fena,,,1
7947,2020-02-21 20:06:39,,2015-07-21 20:07:50,,,,0
7948,2020-02-21 20:13:44,,,,,,0
7949,2020-02-21 20:15:54,,,,,,0
7951,2020-02-21 20:47:05,6,2016-08-22 20:48:48,pes,20,7,0
7954,2020-02-21 20:50:35,2.5,2019-12-12 21:00:53,fena,,,1
7960,2020-02-21 21:01:25,7,2006-11-21 21:02:10,fena,21,7,0
7963,2020-02-21 21:27:15,7,2013-11-21 21:30:36,pes,20,7,0
7965,2020-02-21 21:38:04,30,2019-03-31 21:38:40,fena,,,1
7967,2020-02-21 21:41:02,23,2009-12-21 21:44:33,fena,20,7,0
7970,2020-02-21 22:17:20,1.85,2019-11-26 22:18:45,pes,,,1
7972,2020-02-21 22:21:52,,,,,,0
7975,2020-02-21 22:25:30,21,2019-05-31 22:26:13,pes,,,1
7977,2020-02-21 22:30:41,21,2019-04-10 22:35:17,pes,,,1
7981,2020-02-21 23:08:02,18,2016-08-10 23:09:22,fena,19,8,0
7987,2020-02-22 00:13:38,5,2016-11-22 00:14:21,pes,20,9,0
7989,2020-02-22 00:16:46,7,2013-02-23 00:18:13,pes,20,8,0
7991,2020-02-22 00:26:22,2.2,2014-09-22 00:27:04,fena,20,7,0
7993,2020-02-22 06:48:37,60,2017-06-09 06:51:27,fena,20,8,0
7995,2020-02-22 06:56:06,5,2005-03-28 11:19:03,pes,20,7,0
7996,2020-02-22 07:07:43,16,2019-09-22 07:09:02,fena,,,1
7998,2020-02-22 07:43:28,1.4,2019-12-22 07:45:43,fena,,,1
8002,2020-02-22 08:03:57,,,,,,0
8003,2020-02-22 09:08:07,6,2018-10-04 09:08:48,fena,20,10,0
8007,2020-02-22 09:27:37,35,2009-03-20 09:29:04,fena,21,7,0
8008,2020-02-22 09:28:44,8,2018-12-05 09:29:06,fena,20,8,0
8013,2020-02-22 09:51:26,45,2013-11-22 09:53:35,pes,19,8,0
8017,2020-02-22 10:42:04,3,2016-11-16 10:44:16,pes,20,8,0
8020,2020-02-22 10:48:05,2,2019-11-26 10:49:25,pes,,,1
8024,2020-02-22 11:03:20,,,,,,0
8025,2020-02-22 12:10:51,,,,,,0
8026,2020-02-22 12:16:30,7,2019-11-14 12:22:38,pes,,,1
8027,2020-02-22 12:17:09,70,2011-09-21 12:35:03,pes,20,9,0
8028,2020-02-22 12:21:36,20,2019-10-01 12:22:34,pes,,,1
8029,2020-02-22 12:22:05,21,2019-04-15 12:23:00,pes,,,1
8035,2020-02-22 12:25:57,,,,,,0
8041,2020-02-22 12:51:22,6,2019-12-22 12:52:15,pes,,,1
8045,2020-02-22 13:03:58,8,2018-12-05 13:05:53,fena,20,8,0
8050,2020-02-22 13:20:13,,,,,,0
8051,2020-02-22 13:38:39,23,2019-12-22 13:41:09,fena,,,1
8052,2020-02-22 13:42:15,12,2017-08-22 13:43:08,pes,20,8,0
8055,2020-02-22 14:15:13,7.90,2007-04-27 14:18:44,fena,21,7,0
8057,2020-02-22 14:41:39,9,2008-05-22 14:42:07,pes,20,8,0
8058,2020-02-22 14:42:37,10,2019-11-06 14:43:11,fena,,,1
8060,2020-02-22 14:47:32,,,,,,0
8061,2020-02-22 15:28:10,7.5,2007-10-23 15:29:01,pes,21,7,0
8062,2020-02-22 15:30:34,6.30,2019-07-19 15:35:03,pes,,,1
8064,2020-02-22 15:36:43,4.5,2016-03-28 16:12:00,fena,20,7,0
8067,2020-02-22 15:46:58,4.5,2016-03-28 15:56:29,fena,20,8,0
8068,2020-02-22 15:59:39,20,2019-09-06 16:00:24,fena,,,1
8070,2020-02-22 16:02:33,40,2014-07-22 16:03:12,fena,22,7,0
8076,2020-02-22 16:26:26,29,2018-01-22 16:27:28,fena,20,9,0
8078,2020-02-22 16:30:28,14,2019-04-19 16:33:38,fena,20,8,0
8080,2020-02-22 16:40:16,15,2015-11-22 16:44:54,pes,20,9,0
8082,2020-02-22 17:13:49,8,2019-08-16 18:05:10,fena,,,1
8083,2020-02-22 17:23:13,20,2017-09-02 17:24:13,fena,20,8,0
8087,2020-02-22 17:39:54,37,2016-10-10 17:29:24,pes,20,8,0
8088,2020-02-22 17:51:09,30,2017-02-15 17:52:18,pes,19,8,0
8089,2020-02-22 17:52:35,3,2019-12-12 17:53:03,pes,,,1
8092,2020-02-22 18:01:49,17,2019-07-22 18:02:25,pes,,,1
8094,2020-02-22 18:04:35,10,2019-11-18 18:05:18,fena,,,1
8098,2020-02-22 18:38:56,4.8,2015-04-02 18:40:28,pes,20,8,0
8102,2020-02-22 18:51:06,6.5,2019-09-22 18:51:45,fena,,,1
8104,2020-02-22 19:25:53,10,2014-04-10 19:26:52,pes,20,7,0
8106,2020-02-22 19:47:19,27,2015-07-30 19:49:24,fena,20,8,0
8107,2020-02-22 19:53:22,4.5,2011-10-22 20:02:40,pes,21,7,0
8109,2020-02-22 19:58:28,25,2017-12-22 19:59:04,pes,21,8,0
8114,2020-02-22 20:13:08,,,,,,0
8115,2020-02-22 20:19:50,9,2016-02-22 20:21:19,pes,20,8,0
8117,2020-02-22 20:37:20,,,,,,0
8118,2020-02-22 20:38:39,40,2019-04-16 20:43:40,pes,,,1
8119,2020-02-22 20:41:05,50,2017-07-22 20:42:39,fena,21,7,0
8120,2020-02-22 20:44:20,73,2015-10-18 20:46:39,fena,20,9,0
8128,2020-02-22 20:48:16,,2018-07-22 20:51:33,pes,,,0
8129,2020-02-22 20:49:12,2,2018-07-22 20:49:57,pes,18,8,0
8132,2020-02-22 21:04:49,25,2017-05-28 21:05:35,pes,20,8,0
8136,2020-02-22 21:24:13,,,,,,0
8137,2020-02-22 21:28:56,10,2015-12-22 21:29:54,pes,20,8,0
8141,2020-02-22 21:34:23,45,2013-03-08 21:35:00,pes,20,8,0
8143,2020-02-22 22:34:01,13,2018-05-31 22:42:58,fena,20,9,0
8147,2020-02-23 00:13:00,7.2,2018-12-02 00:14:20,pes,19,8,0
8151,2020-02-23 00:29:46,42,2012-05-16 00:30:31,pes,20,9,0
8153,2020-02-23 07:02:48,21,2019-02-11 07:03:38,pes,,,1
8155,2020-02-23 07:16:29,32,2019-04-23 07:22:34,pes,,,1
8156,2020-02-23 07:31:47,16,2019-06-08 07:37:59,fena,,,1
8157,2020-02-23 07:35:58,6,2019-12-12 07:37:31,pes,,,1
8160,2020-02-23 07:44:27,22,2014-05-23 07:48:15,pes,21,7,0
8161,2020-02-23 07:46:33,6,2019-08-23 07:47:45,fena,,,1
8164,2020-02-23 08:23:24,2.6,2019-10-14 08:25:43,pes,,,1
8166,2020-02-23 09:12:54,20,2019-06-23 09:13:28,pes,,,1
8171,2020-02-23 10:01:54,8.5,2018-09-14 10:03:18,fena,20,8,0
8173,2020-02-23 10:25:26,2.2,2010-08-23 10:26:44,pes,20,8,0
8175,2020-02-23 10:35:11,21,2013-03-09 10:36:04,fena,20,8,0
8177,2020-02-23 10:53:50,30,2013-02-23 10:54:45,pes,20,8,0
8179,2020-02-23 10:58:31,,,,,,0
8180,2020-02-23 10:59:31,7,2018-08-23 11:00:56,pes,20,7,0
8182,2020-02-23 11:10:12,25,2015-01-23 10:02:47,fena,21,8,0
8185,2020-02-23 11:44:01,44,2013-02-23 11:44:36,pes,20,8,0
8187,2020-02-23 13:23:33,8,2017-01-23 14:25:44,fena,20,8,0
8188,2020-02-23 13:25:35,24,2018-01-23 13:28:39,pes,20,8,0
8190,2020-02-23 13:32:50,6,2012-07-20 13:33:37,fena,21,8,0
8192,2020-02-23 13:39:56,,,,,,0
8193,2020-02-23 13:41:22,4.5,2019-11-20 13:42:22,pes,,,1
8194,2020-02-23 13:44:32,9,2019-10-23 13:45:07,pes,,,1
8199,2020-02-23 14:15:40,2.32,2018-09-26 14:17:15,pes,19,8,0
8200,2020-02-23 14:16:38,1.5,2018-03-28 14:20:30,fena,19,8,0
8204,2020-02-23 14:29:49,32,2018-06-23 14:30:50,fena,20,8,0
8205,2020-02-23 14:30:18,9,2017-05-29 14:33:56,pes,20,8,0
8206,2020-02-23 14:31:51,35,2009-11-23 14:32:10,pes,20,8,0
8214,2020-02-23 14:55:42,25,2016-09-23 15:00:34,fena,21,9,0
8215,2020-02-23 15:13:58,3,2019-12-02 15:15:58,pes,,,1
8217,2020-02-23 15:35:14,2,2019-12-30 15:36:04,pes,,,1
8218,2020-02-23 15:36:14,3,2006-05-04 15:38:13,fena,20,7,0
8222,2020-02-23 15:48:53,1.5,2018-03-28 15:49:35,fena,19,8,0
8226,2020-02-23 15:51:25,12,2018-08-18 15:53:24,pes,20,8,0
8227,2020-02-23 15:55:24,7,2018-01-18 15:55:05,pes,20,8,0
8228,2020-02-23 15:56:55,2,2019-12-30 16:02:57,pes,,,1
8231,2020-02-23 16:04:56,1,2019-12-02 16:08:15,pes,,,1
8232,2020-02-23 16:06:53,,,,,,0
8236,2020-02-23 16:27:16,9,2018-11-26 16:38:07,fena,20,9,0
8237,2020-02-23 16:28:54,21,2019-08-24 21:26:50,fena,,,1
8238,2020-02-23 16:33:49,30,2017-10-23 16:34:25,pes,20,9,0
8243,2020-02-23 16:47:37,,,,,,0
8244,2020-02-23 16:56:49,12,2015-11-04 16:57:28,fena,21,8,0
8245,2020-02-23 17:23:38,4,2018-11-23 17:24:21,fena,20,9,0
8247,2020-02-23 17:38:49,7,2015-08-11 17:41:47,pes,21,7,0
8249,2020-02-23 17:49:49,4,2011-10-23 17:50:30,pes,20,8,0
8253,2020-02-23 17:57:44,2.5,2019-08-24 17:59:12,fena,,,1
8255,2020-02-23 18:02:36,7,2011-06-27 18:04:53,fena,20,8,0
8257,2020-02-23 18:12:56,12,2019-02-24 18:13:37,fena,,,1
8259,2020-02-23 18:19:42,20,2019-06-17 18:20:45,fena,,,1
8261,2020-02-23 18:49:10,,,,,,0
8262,2020-02-23 18:55:53,,,,,,0
8263,2020-02-23 19:04:00,3,2019-12-08 19:04:38,fena,,,1
8265,2020-02-23 19:06:03,3,2019-01-24 19:07:25,pes,20,8,0
8272,2020-02-23 19:35:42,13,2011-10-23 19:36:31,fena,20,8,0
8274,2020-02-23 20:01:37,18,2016-12-08 20:05:10,pes,20,8,0
8275,2020-02-23 20:03:57,4,2016-02-16 20:05:55,fena,21,7,0
8276,2020-02-23 20:05:42,25,2017-01-13 20:06:28,fena,20,8,0
8281,2020-02-23 20:10:47,,,,,,0
8284,2020-02-23 20:19:24,16,2019-04-28 20:20:35,fena,,,1
8286,2020-02-23 20:25:42,2,2019-12-25 20:26:27,fena,,,1
8288,2020-02-23 20:34:55,6,2015-06-24 20:36:41,pes,20,8,0
8289,2020-02-23 20:34:57,,,,,,0
8293,2020-02-23 21:03:30,12,2017-03-06 21:04:39,fena,20,8,0
8295,2020-02-23 21:11:56,17,2018-02-19 21:15:13,fena,21,8,0
8296,2020-02-23 21:12:26,14,2017-03-06 21:12:56,fena,20,8,0
8298,2020-02-23 21:14:19,9.6,2015-05-28 21:15:19,pes,19,9,0
8304,2020-02-23 21:31:10,,,,,,0
8305,2020-02-23 21:32:27,12,2015-12-29 21:35:51,pes,21,8,0
8306,2020-02-23 21:36:51,33,2018-07-23 21:37:37,pes,20,8,0
8309,2020-02-23 21:51:08,13,2018-05-23 21:51:54,fena,20,8,0
8310,2020-02-23 21:54:15,13,2003-07-23 22:01:31,fena,21,7,0
8312,2020-02-23 21:56:47,,,,,,0
8313,2020-02-23 21:59:30,23,2009-05-01 22:00:44,fena,19,8,0
8318,2020-02-23 22:08:38,28,2018-10-31 22:09:37,fena,20,8,0
8320,2020-02-23 23:16:06,40,2014-12-31 23:17:24,fena,22,8,0
8322,2020-02-23 23:55:32,25,2017-02-13 23:58:20,fena,20,8,0
8324,2020-02-24 06:38:20,15,2017-08-24 06:39:08,pes,18,8,0
8335,2020-02-24 08:15:32,48,2007-12-24 08:17:13,fena,21,8,0
8337,2020-02-24 09:22:59,20,2017-11-24 20:51:57,pes,20,8,0
8341,2020-02-24 09:38:46,,,,,,0
8342,2020-02-24 17:07:37,25,2012-05-05 17:08:18,fena,20,8,0
8343,2020-02-24 17:08:19,5.7,2019-05-28 17:10:10,fena,,,1
8346,2020-02-24 17:13:18,25,2017-06-10 17:15:59,fena,21,8,0
8350,2020-02-24 17:20:36,10.7,2019-11-24 17:21:09,fena,,,1
8352,2020-02-24 17:32:10,23,2019-05-14 17:33:01,pes,,,1
8355,2020-02-24 17:45:26,10,2018-04-28 17:47:45,pes,19,8,0
8356,2020-02-24 17:45:41,39,2014-04-17 17:48:34,pes,20,8,0
8359,2020-02-24 17:57:29,34.5,2018-05-19 17:59:05,pes,20,8,0
8360,2020-02-24 18:01:49,3,2019-01-30 18:03:50,pes,20,7,0
8365,2020-02-24 18:12:10,,,,,,0
8366,2020-02-24 18:14:09,2.8,2010-04-14 18:26:51,fena,20,8,0
8371,2020-02-24 18:34:34,13,2007-03-01 18:38:30,fena,18,7,0
8372,2020-02-24 18:52:35,30,2015-09-24 19:02:33,pes,20,8,0
8379,2020-02-24 19:11:01,21,2015-09-04 19:13:20,pes,20,9,0
8380,2020-02-24 19:11:10,8,2014-01-24 19:14:42,fena,19,7,0
8381,2020-02-24 19:12:18,,,,,,0
8383,2020-02-24 19:16:45,12,2017-11-24 19:18:19,fena,19,9,0
8386,2020-02-24 19:22:49,,,,,,0
8387,2020-02-24 19:27:31,,,,,,0
8388,2020-02-24 19:29:45,12,2017-11-24 19:32:05,pes,20,7,0
8389,2020-02-24 19:38:08,6,2019-10-19 19:40:02,pes,,,1
8394,2020-02-24 19:55:49,19,2016-02-24 19:56:06,fena,20,9,0
8396,2020-02-24 20:05:08,4.5,2019-10-30 20:06:55,fena,,,1
8400,2020-02-24 20:13:35,2.5,2015-07-05 20:16:46,pes,20,8,0
8401,2020-02-24 20:15:42,32,2015-10-03 20:17:38,fena,20,10,0
8402,2020-02-24 20:17:49,6,2010-02-04 20:19:15,pes,20,10,0
8403,2020-02-24 20:19:00,20,2010-08-12 20:21:44,fena,20,8,0
8409,2020-02-24 20:26:06,,,,,,0
8410,2020-02-24 20:26:08,7.8,2018-02-02 20:32:39,fena,20,8,0
8413,2020-02-24 20:41:53,1,2019-02-24 20:51:09,fena,19,8,0
8414,2020-02-24 20:49:14,25,2018-09-09 20:50:01,pes,,,1
8416,2020-02-24 20:55:08,15,2014-12-24 20:56:15,pes,20,9,0
8421,2020-02-24 21:08:30,12,2019-11-17 21:09:13,pes,,,1
8423,2020-02-24 21:20:34,15,2016-02-03 21:21:09,fena,20,8,0
8424,2020-02-24 21:21:42,22,2019-09-06 21:23:56,fena,,,1
8427,2020-02-24 21:38:21,,,,,,0
8428,2020-02-24 21:41:34,,,,,,0
8429,2020-02-24 21:51:35,9,2019-05-27 21:53:24,fena,,,1
8431,2020-02-24 22:08:55,4.5,2014-12-24 22:09:38,pes,20,8,0
8432,2020-02-24 22:09:26,,,,,,0
8434,2020-02-24 22:14:40,9.5,2019-12-18 22:15:15,pes,,,1
8438,2020-02-24 22:33:12,8.5,2011-01-04 22:35:21,fena,22,7,0
8440,2020-02-24 23:20:25,22,2016-11-24 23:24:52,pes,20,8,0
8442,2020-02-25 00:04:13,25,2019-03-12 00:05:55,fena,,,1
8446,2020-02-25 08:24:37,25,2016-11-25 08:25:01,pes,20,9,0
8450,2020-02-25 08:34:02,10,2018-01-25 08:34:29,fena,20,9,0
8452,2020-02-25 08:49:29,6,2017-04-10 08:49:57,pes,20,9,0
8454,2020-02-25 09:13:26,12,2015-12-25 09:14:36,fena,19,7,0
8456,2020-02-25 09:35:50,8,2004-03-09 09:36:53,fena,21,7,0
8460,2020-02-25 13:16:52,05,2017-12-25 13:17:05,pes,19,8,0
8465,2020-02-25 14:28:37,55,2017-11-28 08:07:59,pes,18,7,0
8466,2020-02-25 14:43:35,22,2016-11-25 14:43:56,pes,20,9,0
8470,2020-02-25 14:45:25,22,2019-04-25 14:47:20,fena,,,1
8474,2020-02-25 15:05:55,5,2013-06-13 15:23:33,pes,20,8,0
8475,2020-02-25 15:09:51,12,2018-10-25 15:12:13,fena,20,9,0
8478,2020-02-25 15:21:06,,,,,,0
8479,2020-02-25 15:21:14,,,,,,0
8482,2020-02-25 15:33:41,6.7,2019-05-18 15:36:42,pes,21,8,0
8486,2020-02-25 15:46:57,32,2014-05-25 15:48:24,pes,20,8,0
8487,2020-02-25 15:47:55,2.5,2011-02-27 15:48:34,pes,20,8,0
8492,2020-02-25 16:17:23,8,2011-09-25 16:17:48,pes,20,8,0
8493,2020-02-25 16:34:57,28,2017-08-14 04:12:08,fena,20,8,0
8494,2020-02-25 16:49:55,,,,,,0
8495,2020-02-25 17:39:01,5.50,2019-02-23 17:39:26,pes,20,7,0
8497,2020-02-25 19:26:29,20,2012-05-15 19:35:23,fena,18,7,0
8501,2020-02-25 19:55:23,8,2019-10-25 19:55:47,pes,,,1
8503,2020-02-25 20:40:07,5,2016-09-25 20:40:29,pes,20,8,0
8507,2020-02-25 20:53:13,25,2014-02-25 20:53:31,fena,18,10,0
8509,2020-02-25 21:07:39,15.5,2016-02-05 21:08:39,pes,20,8,0
8510,2020-02-25 21:27:27,8,2011-10-25 21:28:14,pes,20,7,0
8511,2020-02-25 21:28:22,10,2012-08-08 21:32:04,pes,20,8,0
8513,2020-02-25 21:30:36,2.5,2019-12-07 21:31:22,pes,,,1
8516,2020-02-25 21:36:31,10,2017-02-25 21:39:41,pes,20,8,0
8517,2020-02-25 21:36:33,12,2018-06-06 21:38:50,fena,20,8,0
8518,2020-02-25 21:39:09,25,2019-09-01 21:41:58,fena,,,1
8521,2020-02-25 21:46:13,5,2011-01-21 21:51:15,fena,20,7,0
8525,2020-02-25 21:54:33,17,2005-07-05 21:56:07,pes,19,7,0
8526,2020-02-25 21:58:11,30,2019-08-02 21:59:26,pes,,,1
8529,2020-02-25 22:23:26,56,2011-12-25 22:24:04,pes,20,8,0
8531,2020-02-25 22:30:39,35,2019-03-25 22:31:50,pes,,,1
8533,2020-02-25 22:34:18,25,2014-08-30 22:35:00,fena,20,10,0
8535,2020-02-25 22:37:48,,,,,,0
8536,2020-02-25 22:41:12,25,2009-11-27 22:42:20,pes,20,8,0
8538,2020-02-25 22:52:05,26,2017-10-19 22:52:46,fena,20,8,0
8542,2020-02-25 22:55:48,,,,,,0
8543,2020-02-25 22:57:12,18,2019-01-08 23:00:24,fena,,,1
8545,2020-02-25 23:03:07,7.5,2015-02-25 23:04:38,pes,20,9,0
8549,2020-02-25 23:25:00,31,2018-03-25 23:25:59,fena,20,8,0
8555,2020-02-25 23:46:00,5.8,2017-10-27 23:48:10,pes,20,8,0
8556,2020-02-25 23:48:28,7,2012-01-25 23:48:51,fena,20,8,0
8557,2020-02-25 23:53:19,7,2011-12-25 23:53:37,fena,20,8,0
8561,2020-02-26 05:44:55,45,2016-12-26 05:45:41,pes,20,8,0
8563,2020-02-26 05:59:33,4,2013-06-17 06:04:39,pes,19,8,0
8567,2020-02-26 06:34:07,30,2013-03-19 06:35:51,fena,21,8,0
8568,2020-02-26 06:35:59,20,2018-10-26 06:38:13,fena,20,9,0
8573,2020-02-26 06:42:08,40,2009-12-26 06:44:53,fena,21,7,0
8580,2020-02-26 07:27:17,54,2018-10-08 07:28:10,fena,,,1
8582,2020-02-26 08:21:54,7.5,2018-11-26 08:24:50,pes,20,8,0
8583,2020-02-26 08:24:06,55,2012-03-07 08:24:35,pes,21,7,0
8585,2020-02-26 08:26:03,,,,,,0
8586,2020-02-26 08:26:37,17,2011-11-25 08:27:47,pes,20,9,0
8588,2020-02-26 08:29:24,40,2015-11-26 08:29:32,pes,19,8,0
8593,2020-02-26 08:32:08,40,2016-02-26 08:33:25,fena,21,8,0
8595,2020-02-26 08:36:06,2.8,2016-05-21 08:48:11,fena,20,8,0
8596,2020-02-26 08:43:27,,,,,,0
8597,2020-02-26 08:43:46,15,2006-02-26 08:44:55,pes,20,7,0
8600,2020-02-26 08:54:26,16,2018-12-31 08:57:14,fena,20,8,0
8601,2020-02-26 09:00:48,53,2016-09-06 09:01:58,fena,20,8,0
8605,2020-02-26 09:06:27,35,2019-07-08 09:10:11,pes,,,1
8609,2020-02-26 09:18:42,9,2009-10-16 09:21:42,pes,20,8,0
8610,2020-02-26 09:20:19,44,2010-05-04 09:32:28,fena,20,7,0
8617,2020-02-26 10:01:17,,,,,,0
8618,2020-02-26 10:05:33,40,2016-04-26 10:06:36,pes,19,8,0
8620,2020-02-26 10:13:21,,,,,,0
8621,2020-02-26 10:16:11,35,2012-02-26 10:21:13,fena,21,8,0
8623,2020-02-26 11:16:11,4,2014-10-26 11:19:46,fena,21,8,0
8625,2020-02-26 11:23:27,44,2013-07-26 11:31:21,pes,21,7,0
8629,2020-02-26 11:45:53,,,,,,0
8630,2020-02-26 12:08:58,20,2012-05-15 13:40:36,fena,18,7,0
8634,2020-02-26 12:14:46,6.3,2013-04-04 12:15:50,pes,20,8,0
8635,2020-02-26 12:15:25,28,2018-01-28 12:16:45,fena,20,8,0
8637,2020-02-26 12:24:47,11,2017-04-09 12:26:07,fena,20,8,0
8639,2020-02-26 12:36:11,15.6,2019-08-24 12:37:45,fena,20,9,1
8640,2020-02-26 12:37:19,10.5,2005-10-26 12:40:20,pes,21,8,0
8641,2020-02-26 12:38:11,4,2017-08-26 12:39:31,fena,20,7,0
8646,2020-02-26 12:51:47,80,1981-10-26 12:52:34,pes,22,7,0
8648,2020-02-26 12:57:21,11,2015-11-26 13:01:19,fena,21,8,0
